% u
@RELATION anthropometry

@ATTRIBUTE Peaks-HipRight_KneeRight REAL
@ATTRIBUTE Valleys-HipRight_KneeRight REAL
@ATTRIBUTE Peaks-KneeRight_AnkleRight REAL
@ATTRIBUTE Valleys-KneeRight_AnkleRight REAL
@ATTRIBUTE Peaks-AnkleRight_FootRight REAL
@ATTRIBUTE Valleys-AnkleRight_FootRight REAL
@ATTRIBUTE Peaks-HipLeft_KneeLeft REAL
@ATTRIBUTE Valleys-HipLeft_KneeLeft REAL
@ATTRIBUTE Peaks-KneeLeft_AnkleLeft REAL
@ATTRIBUTE Valleys-KneeLeft_AnkleLeft REAL
@ATTRIBUTE Peaks-AnkleLeft_FootLeft REAL
@ATTRIBUTE Valleys-AnkleLeft_FootLeft REAL
@ATTRIBUTE StrideLength REAL
@ATTRIBUTE StrideWidth REAL
@ATTRIBUTE CycleTime REAL
@ATTRIBUTE Velocity REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
16.2781109127,-4.07649624025,29.1826339936,10.0363217331,73.083897498,40.2501250166,28.5781562627,9.65680119226,26.0874985291,7.93946196944,65.8528211716,41.4242055585,0.481694035714,0.0860654758065,0.383333333333,1.25659313665,1
15.2391153315,-7.2613963864,28.6102820651,12.674023284,76.3850403012,52.0372731256,33.4615265972,9.83249734026,25.8239524074,6.09016386747,66.6107093358,40.1398112616,0.430138425,0.08181061875,0.395,1.08895803797,1
16.1925211221,-4.60736047254,29.2654433521,11.2428477343,74.3220302046,48.3242793901,28.4832006853,9.24912572056,29.1896157764,11.3933221498,66.9666523104,44.2538036603,0.3767971,0.0771842848485,0.362962962963,1.03811445918,1
14.498738143,-0.381942143505,27.8684697028,8.69566412073,78.2990223542,53.8517077325,29.1653207639,14.918224741,23.350597238,8.85288024992,71.2511686368,53.6567039411,0.375887435897,0.100787670146,0.406837606838,0.923925,1
11.2107894147,-9.43095227922,33.5898044933,10.6815813376,69.130582853,40.7748528467,18.7968569512,-11.2195838342,28.4561879473,8.63373204809,66.3793979022,47.5291970729,0.55700423913,0.131735063492,0.450724637681,1.2357971865,3
9.56861184911,-8.40498438543,33.4514078385,10.3208690231,72.1373205422,39.7875101196,17.9094413758,-9.44016705712,32.6786195428,13.0245635494,68.9970594433,41.4183345047,0.567936403846,0.123106365535,0.471794871795,1.20377824728,3
9.236749952,-63.6500393914,38.4738895042,11.1883933925,74.6341323238,41.5921668119,21.7682614395,-49.1146396432,41.7564638194,12.9845072793,71.8362882247,44.2857494641,0.670708090909,0.119104243902,0.406060606061,1.65174380597,3
8.48057002045,-10.2977082439,50.620168072,26.0861453824,80.6273619178,67.0392602411,25.4724355815,-7.96891987002,54.9168552387,29.7230473621,72.1832479149,55.5205910642,0.316953864407,0.191502290566,0.296551724138,1.06879791486,3
5.76896748878,-19.1678423485,31.3672904092,11.3057640487,72.786579981,42.9732665057,24.9769597532,-0.580362806329,26.6870455432,8.17954887654,68.0357679956,51.1539182483,0.6255574,0.126430148825,0.498666666667,1.25446002674,3
8.28379824372,-70.3332681652,43.438583143,11.6572025271,74.1105182051,47.0427537638,20.182124658,-61.264565046,43.868981885,11.7652224043,70.702939201,48.0622072131,0.744265826087,0.121142347188,0.385294117647,1.93168229671,3
11.9670610653,-74.7363608307,42.6880065868,15.400722126,79.7193220482,49.522580744,20.6896536233,-84.1802539168,50.7303726492,19.6326874382,71.4997844695,40.1032926359,0.480170862745,0.131232981416,0.29186351706,1.64518973656,5
8.75450897664,-85.6516908265,44.8107253053,16.296220973,76.9126322909,39.3150341686,19.3270994486,-81.0716189235,46.3702359296,15.53725743,72.7013854539,41.5316254931,0.523047521327,0.116912667745,0.292380952381,1.78892474721,5
10.8958636442,-63.0731027558,37.9745107935,13.0613361794,76.5975276631,40.7860653437,20.9248636413,-88.9555575042,36.711511835,13.3215042173,69.4315581789,46.1020627648,0.458292,0.125621347222,0.32602739726,1.40568554622,5
5.33931256726,-11.2609600832,25.0522600562,8.84124055384,75.8499144131,42.4183689312,24.8154562747,-0.803029096125,25.1060596977,6.70950228224,71.0132176684,42.778541992,0.3353683,0.122280975,0.342222222222,0.979972305195,6
14.0894941311,-6.90442947397,23.4417592284,7.91858426091,66.762714307,40.4682219774,17.4822290019,-7.24608574969,22.6788461921,6.59162905204,60.3489801857,40.8801822425,0.375652637681,0.103685069212,0.397142857143,0.945887936607,6
11.735504007,-9.53590968052,26.2406791975,9.11188616567,73.0857859015,45.2642802777,12.7573147445,-11.5723310115,16.1808419928,4.29143049469,66.8886637998,45.5679070417,0.452189818182,0.0990950148515,0.410416666667,1.10178229811,6
