% u
@RELATION anthropometry

@ATTRIBUTE Height REAL
@ATTRIBUTE Head_ShoulderCenter REAL
@ATTRIBUTE ShoulderCenter_ShoulderRight REAL
@ATTRIBUTE ShoulderRight_ElbowRight REAL
@ATTRIBUTE ElbowRight_WristRight REAL
@ATTRIBUTE WristRight_HandRight REAL
@ATTRIBUTE ShoulderCenter_ShoulderLeft REAL
@ATTRIBUTE ShoulderLeft_ElbowLeft REAL
@ATTRIBUTE ElbowLeft_WristLeft REAL
@ATTRIBUTE WristLeft_HandLeft REAL
@ATTRIBUTE ShoulderCenter_Spine REAL
@ATTRIBUTE Spine_HipCenter REAL
@ATTRIBUTE HipCenter_HipRight REAL
@ATTRIBUTE HipRight_KneeRight REAL
@ATTRIBUTE KneeRight_AnkleRight REAL
@ATTRIBUTE AnkleRight_FootRight REAL
@ATTRIBUTE HipCenter_HipLeft REAL
@ATTRIBUTE HipLeft_KneeLeft REAL
@ATTRIBUTE KneeLeft_AnkleLeft REAL
@ATTRIBUTE AnkleLeft_FootLeft REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
1.54647268104,0.214539114436,0.229119283249,0.31430126057,0.290528532934,0.082890396377,0.202299241938,0.296067024867,0.228852972507,0.0803644017652,0.419392705026,0.0952675123989,0.0742688932923,0.47935397075,0.399743577933,0.0902534276733,0.0616950288556,0.462400092615,0.40572606655,0.0908624529362,3
1.57737364257,0.222502784233,0.226649656377,0.281157695783,0.26250467746,0.08311081452,0.196789813948,0.292677295079,0.231426926702,0.0807986788903,0.383345695082,0.0877267530116,0.0678847653875,0.541577350713,0.395609571291,0.0954494275392,0.0545103460984,0.530760505327,0.400968571995,0.0955924607217,3
1.57826772758,0.228225132457,0.237876147708,0.274364803447,0.256583868551,0.0835861424086,0.194679180787,0.290787511057,0.230917110608,0.083194997048,0.378717551772,0.0854424996097,0.0676315563025,0.54223110153,0.392289766222,0.101946102566,0.0523653524533,0.528015088705,0.40911102326,0.100063234921,3
1.518410011,0.185206250926,0.199182945068,0.298258095568,0.277078425144,0.0902360245299,0.200262564317,0.297086768346,0.228063252489,0.0750777634359,0.436603544279,0.0961142976233,0.0744441121901,0.467677567649,0.388372862112,0.0913573954103,0.0634006504178,0.451587857366,0.399893489285,0.092022963959,3
1.56963332556,0.219091269971,0.221847393322,0.30034942087,0.272077448882,0.0941570615791,0.19496748756,0.296711731856,0.228946774194,0.0805767537114,0.38140141794,0.0889709677932,0.062654306633,0.541207650186,0.392995703267,0.0964902095489,0.048546466448,0.520346512592,0.411819705997,0.0977324139978,3
1.56528594751,0.219183747344,0.225355669448,0.287522241772,0.263756042035,0.0805364502069,0.196699949969,0.292581825801,0.233249676151,0.0832211749807,0.368916423462,0.0792824650173,0.0686210640781,0.556936338084,0.39287232239,0.0980916741276,0.0549346870925,0.53485480054,0.409711368391,0.0981610757901,3
1.46188789785,0.193777821769,0.188219938503,0.269822503736,0.250506651178,0.0759108664783,0.184625226788,0.265602036129,0.214521920758,0.0516347041785,0.390253918645,0.0784297138884,0.0700041662155,0.463016323918,0.379814759599,0.090490087817,0.0641058099891,0.453270279047,0.407155310692,0.0850331108792,6
1.49032231491,0.20322369503,0.233229441503,0.258146987643,0.275069679747,0.0701291699947,0.194413853371,0.288546426239,0.22157073918,0.0575308529108,0.406916792133,0.0850788004445,0.0776281997638,0.466643156054,0.384769586254,0.0929600234877,0.0657863897642,0.450906939879,0.4055838796,0.0943910316197,6
1.50139048158,0.20644600257,0.229997328992,0.244958514172,0.252351018379,0.091517740415,0.195635439986,0.281853181172,0.213088551622,0.0605153469549,0.415522283766,0.0861587855444,0.0749345245806,0.474329975033,0.379002904782,0.0915023404819,0.0642214294598,0.449672815065,0.400438592502,0.0897197731455,6
1.48192010384,0.184045328123,0.187227566149,0.294227572891,0.292394293253,0.0983416024296,0.193846962996,0.292308411722,0.221102423037,0.0521161027356,0.406350322765,0.0913880974462,0.0747009067936,0.471677087167,0.385739561721,0.0902890212101,0.0641673736923,0.447073215948,0.407046190915,0.0896021757349,6
