% u
@RELATION anthropometry

@ATTRIBUTE Peaks-HipLeft_KneeLeft REAL
@ATTRIBUTE Valleys-HipLeft_KneeLeft REAL
@ATTRIBUTE Peaks-KneeLeft_AnkleLeft REAL
@ATTRIBUTE Valleys-KneeLeft_AnkleLeft REAL
@ATTRIBUTE Peaks-AnkleLeft_FootLeft REAL
@ATTRIBUTE Valleys-AnkleLeft_FootLeft REAL
@ATTRIBUTE StrideLength REAL
@ATTRIBUTE StrideWidth REAL
@ATTRIBUTE CycleTime REAL
@ATTRIBUTE Velocity REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
20.6896536233,-84.1802539168,50.7303726492,19.6326874382,71.4997844695,40.1032926359,0.480170862745,0.131232981416,0.29186351706,1.64518973656,5
19.3270994486,-81.0716189235,46.3702359296,15.53725743,72.7013854539,41.5316254931,0.523047521327,0.116912667745,0.292380952381,1.78892474721,5
20.9248636413,-88.9555575042,36.711511835,13.3215042173,69.4315581789,46.1020627648,0.458292,0.125621347222,0.32602739726,1.40568554622,5
28.6017493589,0.141661256355,28.9929850395,9.13867434316,64.8701816234,46.724652587,0.37922974359,0.147497508197,0.29649122807,1.2790588985,7
23.6422352443,2.5679592882,32.2341173033,14.0907955237,68.0210705992,53.516113942,0.4423075,0.150508754839,0.352380952381,1.25519695946,7
23.3449404115,-3.421695946,23.5336605956,7.75302106767,58.8818712503,46.2047912455,0.448621306667,0.174540592157,0.442342342342,1.01419480733,7
25.0452443927,2.95177177021,23.6514068588,7.98350795711,57.538112933,42.6466313162,0.468672493333,0.169765088172,0.409009009009,1.14587327665,7
22.6199144008,-2.86364389813,24.0883903596,9.29234953044,60.9470184325,42.8106922893,0.413734767442,0.155005007859,0.389147286822,1.06318296813,7
32.9354015181,-5.87815311808,25.4981729749,10.2848493279,62.1832751703,41.3973672054,0.741105868421,0.13894051462,0.587719298246,1.26098610448,12
24.5883745091,-7.74406264172,26.278960844,7.9866583112,60.2363541099,35.6359471707,0.566753981651,0.152602819499,0.465432098765,1.21769423113,12
32.4723144383,-6.40594514748,24.9570567632,8.09385902433,58.1195432375,35.6410711338,0.672621556962,0.140795761832,0.544444444444,1.23542734952,12
32.6630882137,-7.72860596248,22.9100936905,5.98774457571,59.4508651393,38.0241249762,0.55281131068,0.136671415765,0.415032679739,1.33197055959,12
28.089515928,0.524760163111,25.8326198222,8.32461741848,63.2233361677,44.1801605846,0.581117783784,0.109634972868,0.459259259259,1.26533710985,13
18.8653469547,-3.40611781364,39.2008647986,15.0060481197,64.1474234254,42.1603273099,0.439624137255,0.126157778846,0.398666666667,1.10273613024,13
16.427307135,-3.60311341704,33.5452889862,10.8571602197,63.1739633979,38.3596398246,0.427158626506,0.108908444915,0.373015873016,1.14514865829,13
24.9651482879,-3.92909846002,31.105373281,14.1778022803,75.0809554221,51.1704724016,0.401604423077,0.132412775641,0.392307692308,1.02369754902,13
% 
% 
% 
