% u
@RELATION anthropometry

@ATTRIBUTE Peaks-HipLeft_KneeLeft REAL
@ATTRIBUTE Valleys-HipLeft_KneeLeft REAL
@ATTRIBUTE Peaks-KneeLeft_AnkleLeft REAL
@ATTRIBUTE Valleys-KneeLeft_AnkleLeft REAL
@ATTRIBUTE Peaks-AnkleLeft_FootLeft REAL
@ATTRIBUTE Valleys-AnkleLeft_FootLeft REAL
@ATTRIBUTE StrideLength REAL
@ATTRIBUTE StrideWidth REAL
@ATTRIBUTE CycleTime REAL
@ATTRIBUTE Velocity REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
36.7525595798,-6.36781868151,31.9926944964,3.09042563398,59.4205146374,48.2013844857,0.827291824842,0.082993160146,0.901960784314,0.917214849281,1
37.7345151272,-10.1100838514,32.0904052255,3.32148907921,62.3004790196,47.5184065645,0.917319376946,0.0790855561407,0.986666666667,0.929715584742,1
34.9218847359,-1.69930626864,34.305615335,7.04134300417,61.5925677338,49.8951803442,0.755987762088,0.0736342082197,0.828070175439,0.912951322861,1
33.7600374103,2.1660613814,28.7544485016,4.98591620833,69.4458778967,59.011080798,0.78875353019,0.0976411703943,1.03333333333,0.763309867926,1
25.5231430222,-16.0893756102,31.4128523122,3.89106510419,61.0260637444,46.3668881025,1.01194211125,0.130220069838,0.924242424242,1.09488818595,3
24.03017839,-15.1940015667,32.9133006468,5.65053920666,65.2649633974,45.9449687842,1.05296917921,0.119089626565,0.961538461538,1.09508794638,3
31.5598572444,-35.858066622,36.6639698939,12.5746360226,64.846433245,50.2519563949,0.77430279786,0.11121243619,0.671929824561,1.15235664434,3
29.6690455118,-11.3368046867,65.4859201441,40.5498065067,73.8291713209,63.6981504167,0.544559348631,0.183536591929,0.725,0.751116342939,3
35.8452581725,-16.6657432654,30.8598772831,2.73141214577,63.3583628086,50.1295134303,1.20453660699,0.124121223773,1.00833333333,1.194581759,3
28.1271036321,-16.1897439339,30.8867454058,10.8244554737,65.8800704431,52.5020909041,0.629031636412,0.11509633618,0.545833333333,1.15242437205,3
30.0934585069,-11.6540593983,28.4878203966,6.12267086616,61.6495115712,50.3387742305,0.657546646187,0.142029497917,0.785714285714,0.836877549693,7
33.5013009152,-14.7049804048,35.3745363784,10.9061704421,63.3623361536,52.4407217374,0.776076821212,0.145229350515,0.986666666667,0.786564345823,7
28.7428593553,-11.5394319185,26.1814321884,2.11445505726,60.5453045677,44.0067130148,0.900649057255,0.174397876628,1.05625,0.852685497993,7
31.5507225933,-9.31375821701,27.2338443413,1.64210728648,57.6586772543,42.2422905926,0.873301480342,0.169189362265,1.00222222222,0.871365113423,7
28.1685556819,-9.15790774616,26.5299531865,2.18998352824,58.3618313046,45.7181882061,0.919023019037,0.154775631425,1.10666666667,0.830442487081,7
17.6656728365,-8.88933002684,23.8979949046,5.42877267039,62.4158052862,46.1231087455,0.439277455368,0.102141282384,0.718518518519,0.611365530667,9
36.0346784632,-30.2391807651,36.4653398962,2.26074769374,60.3504855181,45.8792848396,1.15341253587,0.100103833236,1.03333333333,1.11620567988,9
32.7199426205,-14.1840620413,35.6671508599,2.25349800846,52.614674775,29.5391575259,1.208994662,0.0858776762167,1.18333333333,1.02168562986,9
33.2938744615,-17.7147498342,26.3159153367,3.68784190408,62.1928272796,44.3704464608,0.971362467832,0.0806383619255,1.02666666667,0.946132273863,9
9.7599944487,-10.7716887654,35.6064064056,18.6209417804,91.3026324166,76.4341668369,0.240414855811,0.114032782447,0.466666666667,0.515174691023,11
28.7340879271,-3.45608009594,30.3407336729,2.62884272136,67.0301334321,47.98071179,1.07300569557,0.186435093225,1.19866666667,0.895166041911,11
17.4182635088,-10.8997039834,40.8008839564,14.6766954546,74.0017758943,60.9796522045,0.602395367606,0.172942804505,0.779166666667,0.773127744522,11
25.2166464343,-0.889523655417,36.5609779479,9.01919500815,69.3994263198,50.90671283,0.647726894198,0.173514107661,0.864814814815,0.748977565026,11
38.3929403193,-18.1755504175,31.3078113113,4.03113554226,61.1624133229,41.839140622,1.24358450205,0.134253865536,1.0619047619,1.17108854453,12
29.2593553348,-17.7742376136,32.3803173535,3.48944639809,57.4898349522,39.1237018248,0.996711872938,0.150840416191,0.962820512821,1.03520008108,12
38.7863421608,-20.0178943418,29.7109204955,3.4950548806,56.9213588875,39.922247906,1.12289213953,0.139735952312,1.00793650794,1.11405046914,12
40.0091710654,-23.8366254688,31.9900671263,1.83849768884,57.1778936484,34.6810484815,1.14798006197,0.13525660157,1.01833333333,1.12731266315,12
18.1127614617,-62.4071146684,59.9836189828,4.00271668258,72.6002516944,55.5877739788,0.721060792152,0.100155285603,0.811111111111,0.888979058818,15
30.7261115306,-82.1748881766,42.2817418026,24.5585084269,69.461587748,51.7248742925,0.279850501567,0.102600713867,0.28275862069,0.98971518847,15
38.411545968,-13.0116815713,26.2367641864,1.81194980147,60.6929056816,46.5835954891,0.827455864146,0.114883338269,1.08541666667,0.762339375797,15
33.9671810381,-6.71388021516,32.7958644562,3.70147198043,62.7117476052,48.5899838142,0.932463565035,0.1131354525,1.05333333333,0.88525021997,15
20.7495679643,-6.70389478249,21.9147240233,6.40008550114,63.8526550553,53.0249276707,0.404252186959,0.115087196474,0.493693693694,0.818831984534,15
33.5873032783,-8.44484508432,27.6885490327,3.36286962362,60.0397750843,45.4482822243,0.681114220011,0.106661466969,0.9,0.75679357779,15
36.7637148082,-14.1258500198,26.873183524,3.32115939044,66.1126150127,48.3454570743,0.848907714885,0.105322994962,1.00784313725,0.842301429166,15
31.6758623985,-17.5082601245,30.2845740244,6.70107332325,77.6522137139,56.1275292414,1.01283726099,0.170906228629,0.868888888889,1.16566948196,16
32.1685245836,-16.8691946216,31.9802768566,3.57058484687,71.668433847,51.1238577965,1.08631044204,0.155676900202,0.967948717949,1.12228098648,16
30.1265627431,-13.5490121698,31.0665684257,7.04596549954,67.829104589,50.4908259525,0.990978894029,0.154496318261,0.955128205128,1.03753494945,16
29.3809196536,-17.1933825888,32.3136517486,4.11733162633,76.641021783,58.780457878,1.06924340346,0.139853362054,0.975362318841,1.09625252361,16
% 
% 
% 
