% u
@RELATION anthropometry

@ATTRIBUTE ShoulderCenter_ShoulderLeft REAL
@ATTRIBUTE ShoulderLeft_ElbowLeft REAL
@ATTRIBUTE ElbowLeft_WristLeft REAL
@ATTRIBUTE WristLeft_HandLeft REAL
@ATTRIBUTE HipCenter_HipLeft REAL
@ATTRIBUTE HipLeft_KneeLeft REAL
@ATTRIBUTE KneeLeft_AnkleLeft REAL
@ATTRIBUTE AnkleLeft_FootLeft REAL
@ATTRIBUTE Name {0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16}

@DATA
0.18486609616,0.251237194707,0.206078772705,0.0538086489141,0.0541903505002,0.362225960989,0.332046904492,0.0859835753149,0
0.184948107137,0.252881237657,0.204223401143,0.0526479630356,0.0655481333008,0.345784792092,0.329335309619,0.0811545831617,0
0.1821209649,0.248672645359,0.193237686579,0.0643748762877,0.0658547160499,0.365566588117,0.32709068408,0.0789798094564,0
0.192031519683,0.243154020918,0.187388657811,0.0691592563583,0.0657205278079,0.368823321626,0.326534414112,0.0771939190483,0
0.189184447078,0.247339595196,0.211615750678,0.0522006691111,0.0573676911539,0.360449764285,0.33705156299,0.0856935961694,0
0.191210722903,0.24172566592,0.188429081239,0.0693953498063,0.0670343302685,0.368366735795,0.331599406549,0.0802161046253,0
0.204733893748,0.278249971683,0.234265919431,0.0655416978662,0.057362824085,0.445264092588,0.379755499837,0.0894685231297,1
0.204218416898,0.272018512966,0.232473309808,0.0768114657054,0.0672889958791,0.479634925022,0.382752403377,0.0887062120385,1
0.206657838376,0.275328383833,0.225200410682,0.0667893977763,0.0568929913539,0.450834974503,0.376613653782,0.0874115750212,1
0.204977429158,0.270277776987,0.232871344155,0.0729212568007,0.0700365111731,0.486258960554,0.379956678952,0.0887686823426,1
0.202299241938,0.296067024867,0.228852972507,0.0803644017652,0.0616950288556,0.462400092615,0.40572606655,0.0908624529362,3
0.196789813948,0.292677295079,0.231426926702,0.0807986788903,0.0545103460984,0.530760505327,0.400968571995,0.0955924607217,3
0.194679180787,0.290787511057,0.230917110608,0.083194997048,0.0523653524533,0.528015088705,0.40911102326,0.100063234921,3
0.200262564317,0.297086768346,0.228063252489,0.0750777634359,0.0634006504178,0.451587857366,0.399893489285,0.092022963959,3
0.19496748756,0.296711731856,0.228946774194,0.0805767537114,0.048546466448,0.520346512592,0.411819705997,0.0977324139978,3
0.196699949969,0.292581825801,0.233249676151,0.0832211749807,0.0549346870925,0.53485480054,0.409711368391,0.0981610757901,3
0.189196470651,0.273276260493,0.214736318207,0.0699763609968,0.0863421113499,0.450972198366,0.394116210095,0.0877491404046,5
0.192745356816,0.273133587222,0.220212192876,0.0682760968651,0.0760717879401,0.452732176726,0.401225680054,0.0885415404613,5
